timestamp,ac_kwh,fan_1_kwh,fan_2_kwh,fan_3_kwh,fan_4_kwh,fridge_kwh,hrs_kwh,induction-stove_kwh,iron-box_kwh,light_1_kwh,light_2_kwh,light_3_kwh,light_4_kwh,light_5_kwh,mixi_kwh,tv_kwh,unit_kwh_kwh,washing-machine_kwh,water-pump_kwh,total_kwh
1715761800,0.0001,0.0044,0.0052,0.003,0.0043,0.02,0.0001,0.0091,0.0142,0.0002,0.002,0.0012,0.0004,0.0003,0.0099,0.0002,0.0001,0.0013,0.0083,0.0843
1715762700,0.0,0.0042,0.0051,0.0029,0.0044,0.02,0.0002,0.0091,0.0142,0.0001,0.0019,0.0013,0.0004,0.0002,0.01,0.0001,0.0002,0.0011,0.0082,0.0836
1715763600,0.0002,0.0043,0.005,0.003,0.0044,0.0199,0.0003,0.009,0.0143,0.0002,0.002,0.0012,0.0003,0.0001,0.0098,0.0001,0.0001,0.0011,0.0083,0.0836
1715764500,0.0001,0.0044,0.005,0.003,0.0042,0.0202,0.0002,0.009,0.014,0.0002,0.0021,0.0011,0.0004,0.0003,0.0099,0.0003,0.0001,0.0012,0.0082,0.0839
1715765400,0.0001,0.0042,0.0052,0.003,0.0043,0.0202,0.0003,0.0091,0.0141,0.0002,0.002,0.0012,0.0004,0.0001,0.0099,0.0002,0.0002,0.0013,0.0083,0.0843
1715766300,0.0002,0.0042,0.0051,0.003,0.0044,0.0201,0.0003,0.0091,0.0142,0.0002,0.0021,0.0012,0.0004,0.0002,0.0098,0.0002,0.0001,0.0013,0.0082,0.0843
1715767200,0.0001,0.0043,0.0051,0.0031,0.0043,0.0202,0.0002,0.0091,0.0142,0.0001,0.0019,0.0012,0.0003,0.0001,0.0099,0.0003,0.0002,0.0011,0.0081,0.0838
1715768100,0.0,0.0043,0.005,0.003,0.0043,0.0202,0.0001,0.009,0.0142,0.0001,0.0019,0.0012,0.0004,0.0003,0.01,0.0001,0.0001,0.0013,0.0081,0.0836
1715769000,0.0002,0.0043,0.005,0.0032,0.0042,0.0202,0.0001,0.009,0.014,0.0002,0.0021,0.0014,0.0003,0.0001,0.0098,0.0003,0.0001,0.0011,0.0082,0.0838
1715769900,0.0001,0.0043,0.005,0.0031,0.0043,0.0201,0.0001,0.0092,0.014,0.0001,0.002,0.0013,0.0004,0.0001,0.0099,0.0196,0.0002,0.0012,0.0081,0.1031
1715770800,0.0002,0.0042,0.005,0.003,0.0043,0.02,0.0001,0.0092,0.0141,0.0002,0.0021,0.0012,0.0004,0.0001,0.0099,0.0484,0.0002,0.0011,0.0082,0.1319
1715771700,0.0001,0.0044,0.005,0.0031,0.0044,0.0201,0.0002,0.0092,0.0142,0.0001,0.002,0.0012,0.0004,0.0002,0.01,0.0485,0.0002,0.0011,0.0081,0.1325
1715772600,0.0002,0.0043,0.0051,0.0031,0.0043,0.0201,0.0001,0.0092,0.0142,0.0001,0.0021,0.0012,0.0003,0.0003,0.01,0.0484,0.0002,0.0012,0.0082,0.1326
1715773500,0.0002,0.0042,0.005,0.003,0.0045,0.0202,0.0003,0.009,0.0141,0.0002,0.0021,0.0013,0.0003,0.0002,0.0099,0.0486,0.0001,0.0012,0.0083,0.1327
1715774400,0.0002,0.0042,0.0051,0.0031,0.0042,0.02,0.0001,0.009,0.0141,0.0002,0.0021,0.0012,0.0003,0.0001,0.01,0.0485,0.0002,0.0012,0.0081,0.1319
1715775300,0.0001,0.0042,0.0051,0.0029,0.0044,0.0201,0.0003,0.0092,0.0141,0.0001,0.0021,0.0013,0.0004,0.0001,0.01,0.0001,0.0002,0.0013,0.0081,0.0841
1715776200,0.0052,0.0104,0.0056,0.0127,0.0105,0.039,0.0003,0.0099,0.0291,0.0011,0.0029,0.0014,0.0001,0.0064,0.0129,0.0001,0.0001,0.0046,0.0025,0.1548
1715777100,0.0052,0.0104,0.0056,0.0127,0.0105,0.0391,0.0002,0.0098,0.029,0.0011,0.0029,0.0015,0.0002,0.0062,0.013,0.0001,0.0001,0.0046,0.0026,0.1548
1715778000,0.0053,0.0103,0.0057,0.0128,0.0104,0.0391,0.0002,0.01,0.0292,0.0011,0.003,0.0014,0.0002,0.0061,0.013,0.0001,0.0001,0.0046,0.0027,0.1553
1715778900,0.0054,0.0103,0.0055,0.0127,0.0105,0.0389,0.0002,0.01,0.029,0.0011,0.0029,0.0015,0.0002,0.0061,0.013,0.0002,0.0002,0.0045,0.0025,0.1547
1715779800,0.0052,0.0105,0.0055,0.0127,0.0104,0.0389,0.0003,0.0099,0.0291,0.0011,0.0031,0.0015,0.0002,0.0064,0.0129,0.0096,0.0002,0.0046,0.0027,0.1648
1715780700,0.0052,0.0105,0.0055,0.0128,0.0104,0.0391,0.0001,0.0099,0.0292,0.0011,0.003,0.0015,0.0001,0.0063,0.013,0.0236,0.0003,0.0045,0.0026,0.1787
1715781600,0.0052,0.0103,0.0057,0.0128,0.0106,0.039,0.0001,0.0098,0.0291,0.0011,0.003,0.0015,0.0001,0.0062,0.0131,0.0236,0.0003,0.0045,0.0025,0.1785
1715782500,0.0053,0.0104,0.0057,0.0127,0.0104,0.039,0.0001,0.0099,0.029,0.0011,0.0029,0.0016,0.0001,0.0064,0.0129,0.0236,0.0001,0.0045,0.0025,0.1782
1715783400,0.0053,0.0103,0.0056,0.0129,0.0105,0.039,0.0002,0.0099,0.0292,0.0011,0.0029,0.0014,0.0001,0.0061,0.0131,0.0001,0.0003,0.0044,0.0025,0.1549
1715784300,0.0052,0.0104,0.0055,0.0127,0.0105,0.0391,0.0002,0.0099,0.0291,0.0011,0.0031,0.0015,0.0001,0.0062,0.0129,0.0001,0.0002,0.0045,0.0025,0.1548
1715785200,0.0052,0.0103,0.0056,0.0128,0.0104,0.039,0.0002,0.0098,0.0292,0.0011,0.0029,0.0014,0.0002,0.0063,0.0129,0.0796,0.0001,0.0045,0.0027,0.2342
1715786100,0.0052,0.0103,0.0057,0.0127,0.0104,0.039,0.0002,0.01,0.0292,0.0011,0.0029,0.0014,0.0002,0.0062,0.013,0.0798,0.0002,0.0045,0.0025,0.2345
1715787000,0.0054,0.0103,0.0056,0.0128,0.0104,0.039,0.0002,0.01,0.029,0.001,0.0028,0.0015,0.0002,0.0062,0.0129,0.0002,0.0001,0.0046,0.0025,0.1547
1715787900,0.0052,0.0104,0.0056,0.0129,0.0106,0.039,0.0002,0.0099,0.0291,0.001,0.0029,0.0015,0.0002,0.0063,0.0129,0.0001,0.0002,0.0044,0.0027,0.1551
1715788800,0.0053,0.0104,0.0057,0.0128,0.0105,0.0389,0.0002,0.0098,0.0291,0.001,0.0029,0.0015,0.0001,0.0064,0.013,0.0001,0.0001,0.0045,0.0026,0.1549
1715789700,0.0052,0.0104,0.0056,0.0127,0.0104,0.0391,0.0003,0.0098,0.029,0.0011,0.0029,0.0014,0.0001,0.0063,0.0129,0.0002,0.0002,0.0044,0.0027,0.1547
1715790600,0.0002,0.0045,0.0085,0.0078,0.0002,0.0336,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0136,0.0002,0.0003,0.0002,0.0002,0.0002,0.0706
1715791500,0.0002,0.0045,0.0085,0.0077,0.0001,0.0338,0.0002,0.0001,0.0,0.0002,0.0001,0.0,0.0002,0.0135,0.0002,0.0002,0.0002,0.0002,0.0001,0.07
1715792400,0.0002,0.0043,0.0085,0.0078,0.0001,0.0338,0.0002,0.0003,0.0002,0.0002,0.0003,0.0002,0.0001,0.0134,0.0002,0.0001,0.0002,0.0002,0.0003,0.0706
1715793300,0.0002,0.0044,0.0085,0.0077,0.0002,0.0337,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0134,0.0002,0.0003,0.0002,0.0002,0.0001,0.07
1715794200,0.0003,0.0044,0.0086,0.0079,0.0001,0.0338,0.0003,0.0001,0.0001,0.0002,0.0002,0.0002,0.0001,0.0135,0.0001,0.0002,0.0001,0.0001,0.0001,0.0704
1715795100,0.0001,0.0045,0.0085,0.0077,0.0003,0.0337,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0135,0.0002,0.0002,0.0002,0.0,0.0002,0.07
1715796000,0.0001,0.0045,0.0085,0.0077,0.0001,0.0338,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0135,0.0003,0.0001,0.0003,0.0002,0.0001,0.0703
1715796900,0.0001,0.0044,0.0085,0.0077,0.0001,0.0338,0.0002,0.0001,0.0003,0.0001,0.0001,0.0002,0.0001,0.0134,0.0002,0.0002,0.0001,0.0002,0.0002,0.07
1715797800,0.0002,0.0046,0.0056,0.0117,0.0001,0.0322,0.0003,0.0003,0.0001,0.0001,0.0002,0.0002,0.0001,0.0133,0.0001,0.0001,0.0003,0.0002,0.0002,0.0699
1715798700,0.0001,0.0048,0.0057,0.0117,0.0001,0.0322,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0134,0.0001,0.0001,0.0002,0.0001,0.0003,0.07
1715799600,0.0002,0.0047,0.0056,0.0117,0.0001,0.0321,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0002,0.0133,0.0002,0.0001,0.0001,0.0001,0.0,0.0692
1715800500,0.0002,0.0046,0.0058,0.0118,0.0002,0.0322,0.0002,0.0002,0.0002,0.0,0.0001,0.0002,0.0002,0.0132,0.0001,0.0002,0.0002,0.0002,0.0001,0.0699
1715801400,0.0003,0.0047,0.0059,0.0116,0.0002,0.0322,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0134,0.0001,0.0002,0.0001,0.0002,0.0002,0.0701
1715802300,0.0,0.0047,0.0058,0.0116,0.0001,0.0322,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0132,0.0002,0.0001,0.0001,0.0001,0.0001,0.0694
1715803200,0.0001,0.0047,0.0056,0.0116,0.0002,0.0322,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0132,0.0001,0.0001,0.0002,0.0001,0.0002,0.0689
1715804100,0.0002,0.0047,0.0057,0.0118,0.0002,0.0321,0.0002,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0132,0.0002,0.0002,0.0001,0.0002,0.0002,0.0699
1715805000,0.0002,0.0048,0.0058,0.0117,0.0002,0.0321,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0134,0.0001,0.0001,0.0002,0.0001,0.0002,0.0697
1715805900,0.0002,0.0048,0.0057,0.0117,0.0002,0.0323,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0133,0.0002,0.0003,0.0002,0.0001,0.0002,0.07
1715806800,0.0001,0.0046,0.0057,0.0117,0.0002,0.0323,0.0003,0.0001,0.0002,0.0002,0.0,0.0001,0.0002,0.0132,0.0001,0.0001,0.0001,0.0003,0.0001,0.0696
1715807700,0.0003,0.0047,0.0057,0.0118,0.0001,0.0322,0.0001,0.0002,0.0001,0.0001,0.0001,0.0,0.0002,0.0133,0.0002,0.0002,0.0002,0.0002,0.0003,0.07
1715808600,0.0001,0.0046,0.0057,0.0118,0.0002,0.0322,0.0002,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0133,0.0002,0.0002,0.0003,0.0001,0.0002,0.0696
1715809500,0.0001,0.0049,0.0059,0.0116,0.0001,0.0322,0.0002,0.0001,0.0003,0.0001,0.0002,0.0001,0.0001,0.0133,0.0001,0.0002,0.0003,0.0001,0.0003,0.0702
1715810400,0.0001,0.0048,0.0057,0.0117,0.0002,0.0321,0.0003,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0134,0.0001,0.0002,0.0001,0.0001,0.0002,0.07
1715811300,0.0001,0.0047,0.0058,0.0118,0.0,0.0321,0.0002,0.0001,0.0002,0.0001,0.0002,0.0001,0.0003,0.0134,0.0001,0.0001,0.0002,0.0001,0.0001,0.0697
1715812200,0.0003,0.0047,0.0058,0.0116,0.0002,0.0322,0.0001,0.0002,0.0002,0.0001,0.0002,0.0001,0.0002,0.0132,0.0002,0.0002,0.0001,0.0001,0.0002,0.0699
1715813100,0.0002,0.0048,0.0058,0.0116,0.0001,0.0322,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0134,0.0001,0.0001,0.0001,0.0001,0.0003,0.0695
1715814000,0.0001,0.0048,0.0058,0.0117,0.0001,0.0323,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002,0.0001,0.0132,0.0002,0.0,0.0001,0.0001,0.0001,0.0696
1715814900,0.0003,0.0048,0.0058,0.0117,0.0002,0.0321,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0134,0.0002,0.0003,0.0002,0.0002,0.0002,0.0704
1715815800,0.0002,0.0046,0.0057,0.0117,0.0001,0.0322,0.0003,0.0002,0.0003,0.0002,0.0001,0.0001,0.0002,0.0133,0.0003,0.0002,0.0002,0.0001,0.0001,0.0701
1715816700,0.0003,0.0048,0.0058,0.0116,0.0002,0.0321,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0134,0.0003,0.0002,0.0002,0.0001,0.0002,0.0701
1715817600,0.0002,0.0046,0.0057,0.0116,0.0001,0.0322,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0133,0.0001,0.0001,0.0001,0.0003,0.0003,0.0694
1715818500,0.0002,0.0048,0.0058,0.0117,0.0001,0.0322,0.0001,0.0001,0.0002,0.0002,0.0001,0.0001,0.0001,0.0132,0.0002,0.0001,0.0001,0.0001,0.0001,0.0695
1715819400,0.0003,0.0036,0.0057,0.0044,0.0005,0.0194,0.0001,0.0339,0.0207,0.0009,0.0004,0.0003,0.0017,0.0001,0.0081,0.0001,0.0003,0.0027,0.0148,0.118
1715820300,0.0003,0.0036,0.0058,0.0044,0.0007,0.0192,0.0003,0.0341,0.0205,0.0011,0.0005,0.0004,0.0018,0.0003,0.0082,0.0003,0.0003,0.0027,0.0149,0.1194
1715821200,0.0002,0.0036,0.0058,0.0044,0.0007,0.0193,0.0001,0.0339,0.0206,0.001,0.0004,0.0002,0.0017,0.0002,0.0081,0.0,0.0001,0.0027,0.0148,0.1178
1715822100,0.0002,0.0036,0.0057,0.0043,0.0005,0.0194,0.0002,0.034,0.0206,0.001,0.0004,0.0002,0.0017,0.0002,0.0082,0.0001,0.0001,0.0027,0.0149,0.118
1715823000,0.0002,0.0037,0.0058,0.0044,0.0005,0.0193,0.0003,0.034,0.0206,0.0011,0.0004,0.0003,0.0018,0.0002,0.0082,0.0002,0.0001,0.0026,0.0148,0.1185
1715823900,0.0003,0.0037,0.0059,0.0043,0.0005,0.0194,0.0001,0.034,0.0206,0.001,0.0005,0.0002,0.0018,0.0001,0.0083,0.0063,0.0001,0.0025,0.0149,0.1245
1715824800,0.0001,0.0037,0.0058,0.0044,0.0006,0.0193,0.0002,0.0342,0.0206,0.001,0.0005,0.0004,0.0016,0.0002,0.0082,0.0157,0.0001,0.0025,0.0149,0.134
1715825700,0.0001,0.0036,0.0057,0.0043,0.0005,0.0194,0.0001,0.0339,0.0206,0.0011,0.0005,0.0002,0.0017,0.0002,0.0083,0.0155,0.0002,0.0027,0.0148,0.1334
1715826600,0.0002,0.0037,0.0057,0.0045,0.0006,0.0194,0.0003,0.0339,0.0205,0.001,0.0005,0.0003,0.0017,0.0002,0.0083,0.0001,0.0003,0.0027,0.015,0.1189
1715827500,0.0002,0.0036,0.0058,0.0043,0.0005,0.0193,0.0003,0.0339,0.0206,0.001,0.0005,0.0004,0.0018,0.0002,0.0082,0.0003,0.0003,0.0027,0.015,0.1189
1715828400,0.0001,0.0036,0.0057,0.0043,0.0005,0.0194,0.0002,0.034,0.0205,0.0011,0.0005,0.0002,0.0017,0.0002,0.0082,0.0002,0.0002,0.0026,0.0148,0.118
1715829300,0.0001,0.0037,0.0059,0.0043,0.0006,0.0193,0.0003,0.0341,0.0205,0.001,0.0005,0.0002,0.0018,0.0002,0.0082,0.0001,0.0001,0.0025,0.0149,0.1183
1715830200,0.0002,0.0037,0.0059,0.0045,0.0006,0.0194,0.0001,0.034,0.0206,0.0009,0.0005,0.0002,0.0017,0.0001,0.0081,0.0002,0.0001,0.0025,0.0149,0.1182
1715831100,0.0002,0.0038,0.0057,0.0045,0.0006,0.0193,0.0002,0.0341,0.0205,0.0011,0.0005,0.0003,0.0017,0.0001,0.0082,0.0001,0.0001,0.0026,0.0149,0.1185
1715832000,0.0002,0.0037,0.0058,0.0044,0.0005,0.0192,0.0002,0.0341,0.0204,0.0009,0.0005,0.0003,0.0018,0.0002,0.0083,0.0001,0.0002,0.0025,0.015,0.1183
1715832900,0.0003,0.0035,0.0059,0.0043,0.0006,0.0193,0.0003,0.034,0.0206,0.001,0.0005,0.0003,0.0018,0.0002,0.0083,0.0002,0.0003,0.0027,0.0149,0.119
1715833800,0.0003,0.0037,0.0058,0.0043,0.0005,0.0193,0.0001,0.0339,0.0206,0.0009,0.0004,0.0002,0.0017,0.0002,0.0083,0.0003,0.0001,0.0027,0.0148,0.1181
1715834700,0.0001,0.0037,0.0057,0.0044,0.0006,0.0195,0.0003,0.0339,0.0206,0.001,0.0004,0.0004,0.0017,0.0003,0.0081,0.0001,0.0003,0.0026,0.0149,0.1186
1715835600,0.0003,0.0037,0.0057,0.0044,0.0007,0.0194,0.0001,0.0341,0.0205,0.0011,0.0004,0.0003,0.0016,0.0001,0.0084,0.0002,0.0002,0.0026,0.0149,0.1187
1715836500,0.0001,0.0037,0.0057,0.0044,0.0007,0.0193,0.0001,0.034,0.0206,0.0009,0.0004,0.0003,0.0017,0.0001,0.0082,0.0002,0.0001,0.0027,0.0149,0.1181
1715837400,0.0002,0.0037,0.0057,0.0042,0.0007,0.0194,0.0001,0.034,0.0206,0.001,0.0004,0.0003,0.0017,0.0002,0.0083,0.0001,0.0002,0.0026,0.0149,0.1183
1715838300,0.0002,0.0037,0.0058,0.0044,0.0005,0.0195,0.0002,0.034,0.0206,0.0011,0.0004,0.0002,0.0016,0.0002,0.0083,0.0002,0.0003,0.0025,0.0148,0.1185
1715839200,0.0002,0.0037,0.0058,0.0043,0.0006,0.0193,0.0003,0.034,0.0205,0.001,0.0005,0.0003,0.0018,0.0002,0.0083,0.0002,0.0001,0.0027,0.0148,0.1186
1715840100,0.0001,0.0037,0.0058,0.0044,0.0006,0.0194,0.0003,0.0341,0.0206,0.0011,0.0004,0.0003,0.0017,0.0001,0.0081,0.0002,0.0002,0.0026,0.015,0.1187
1715841000,0.0003,0.0036,0.0058,0.0044,0.0006,0.0194,0.0002,0.0342,0.0205,0.0009,0.0004,0.0003,0.0017,0.0002,0.0083,0.0001,0.0003,0.0026,0.015,0.1188
1715841900,0.0,0.0038,0.0058,0.0043,0.0006,0.0194,0.0002,0.034,0.0206,0.0011,0.0004,0.0003,0.0018,0.0003,0.0083,0.0373,0.0002,0.0025,0.015,0.1559
1715842800,0.0001,0.0037,0.0059,0.0043,0.0006,0.0193,0.0001,0.0341,0.0206,0.0011,0.0005,0.0002,0.0018,0.0003,0.0082,0.0373,0.0002,0.0027,0.0149,0.1559
1715843700,0.0002,0.0037,0.0057,0.0043,0.0005,0.0194,0.0003,0.034,0.0205,0.0009,0.0004,0.0003,0.0016,0.0003,0.0083,0.0002,0.0002,0.0026,0.0149,0.1183
1715844600,0.0001,0.0036,0.0057,0.0045,0.0006,0.0194,0.0002,0.0339,0.0205,0.001,0.0005,0.0003,0.0017,0.0001,0.0082,0.0001,0.0003,0.0026,0.0148,0.1181
1715845500,0.0001,0.0038,0.0058,0.0043,0.0007,0.0194,0.0001,0.0341,0.0204,0.0009,0.0004,0.0002,0.0018,0.0001,0.0083,0.0002,0.0001,0.0025,0.0148,0.118
1715846400,0.0001,0.0038,0.0058,0.0043,0.0007,0.0194,0.0002,0.034,0.0206,0.0011,0.0004,0.0003,0.0018,0.0001,0.0082,0.0001,0.0002,0.0027,0.0149,0.1187
1715847300,0.0,0.0036,0.0058,0.0045,0.0005,0.0193,0.0002,0.034,0.0207,0.001,0.0004,0.0002,0.0018,0.0002,0.0083,0.0001,0.0001,0.0026,0.0148,0.1181
1715848200,0.0002,0.0037,0.0059,0.0043,0.0006,0.0193,0.0002,0.0341,0.0204,0.0009,0.0005,0.0003,0.0018,0.0002,0.0082,0.0026,0.0001,0.0026,0.0149,0.1208
1715849100,0.0002,0.0038,0.0058,0.0043,0.0005,0.0194,0.0001,0.034,0.0204,0.001,0.0005,0.0002,0.0018,0.0001,0.0083,0.0059,0.0003,0.0027,0.0149,0.1242
1715850000,0.0002,0.0036,0.0059,0.0045,0.0007,0.0193,0.0001,0.034,0.0206,0.0011,0.0005,0.0003,0.0016,0.0002,0.0083,0.0061,0.0001,0.0026,0.0148,0.1245
1715850900,0.0001,0.0037,0.0058,0.0044,0.0007,0.0193,0.0002,0.034,0.0206,0.0011,0.0005,0.0003,0.0018,0.0002,0.0084,0.0059,0.0001,0.0026,0.0149,0.1246
1715851800,0.0002,0.0038,0.0058,0.0044,0.0007,0.0194,0.0001,0.0341,0.0207,0.001,0.0004,0.0003,0.0016,0.0001,0.0083,0.0061,0.0002,0.0026,0.0149,0.1247
1715852700,0.0001,0.0036,0.0057,0.0044,0.0006,0.0193,0.0001,0.034,0.0205,0.001,0.0004,0.0003,0.0017,0.0003,0.0082,0.0061,0.0003,0.0026,0.015,0.1242
1715853600,0.0002,0.0036,0.0057,0.0044,0.0007,0.0193,0.0002,0.0341,0.0206,0.0009,0.0005,0.0002,0.0017,0.0002,0.0083,0.006,0.0003,0.0025,0.0148,0.1242
1715854500,0.0003,0.0037,0.0059,0.0043,0.0006,0.0194,0.0001,0.034,0.0205,0.0011,0.0004,0.0003,0.0016,0.0002,0.0083,0.0002,0.0002,0.0026,0.0149,0.1186
1715855400,0.0001,0.0037,0.0059,0.0044,0.0007,0.0193,0.0001,0.0341,0.0205,0.001,0.0004,0.0003,0.0017,0.0002,0.0082,0.0001,0.0002,0.0027,0.0149,0.1185
1715856300,0.0001,0.0036,0.0059,0.0045,0.0006,0.0193,0.0003,0.0341,0.0206,0.0011,0.0005,0.0003,0.0018,0.0003,0.0082,0.0063,0.0001,0.0027,0.0149,0.1252
1715857200,0.0002,0.0037,0.0057,0.0043,0.0007,0.0194,0.0002,0.0339,0.0204,0.0011,0.0005,0.0003,0.0018,0.0001,0.0084,0.0156,0.0002,0.0026,0.0148,0.1339
1715858100,0.0001,0.0038,0.0059,0.0043,0.0007,0.0193,0.0001,0.0341,0.0206,0.001,0.0005,0.0002,0.0018,0.0002,0.0084,0.0157,0.0001,0.0025,0.0149,0.1342
1715859000,0.0,0.0037,0.0057,0.0043,0.0007,0.0194,0.0003,0.0341,0.0206,0.001,0.0005,0.0002,0.0017,0.0003,0.0084,0.0002,0.0001,0.0026,0.0148,0.1186
1715859900,0.0003,0.0037,0.0058,0.0043,0.0007,0.0193,0.0001,0.034,0.0206,0.0011,0.0005,0.0003,0.0018,0.0002,0.0082,0.0002,0.0002,0.0026,0.0149,0.1188
1715860800,0.0002,0.0037,0.0057,0.0045,0.0006,0.0194,0.0002,0.034,0.0206,0.0011,0.0004,0.0002,0.0017,0.0001,0.0084,0.0001,0.0003,0.0027,0.0149,0.1188
1715861700,0.0003,0.0037,0.0057,0.0043,0.0006,0.0193,0.0002,0.0341,0.0205,0.001,0.0005,0.0002,0.0017,0.0001,0.0083,0.0002,0.0002,0.0026,0.0149,0.1184
1715862600,0.0314,0.0118,0.0034,0.0029,0.0049,0.0359,0.0002,0.0087,0.0249,0.0017,0.0013,0.0013,0.0007,0.0023,0.0093,0.0002,0.0003,0.0046,0.0112,0.157
1715863500,0.0314,0.0118,0.0032,0.0029,0.0049,0.036,0.0003,0.009,0.0249,0.0015,0.0014,0.0014,0.0008,0.0022,0.0091,0.0002,0.0002,0.0045,0.0112,0.1569
1715864400,0.0314,0.0118,0.0033,0.0029,0.0049,0.0359,0.0002,0.0088,0.0248,0.0016,0.0014,0.0012,0.0007,0.0022,0.0093,0.0002,0.0003,0.0046,0.0113,0.1568
1715865300,0.0315,0.0119,0.0033,0.003,0.0049,0.0358,0.0003,0.009,0.0248,0.0017,0.0015,0.0012,0.0007,0.0022,0.0093,0.0011,0.0002,0.0045,0.0111,0.158
1715866200,0.0315,0.012,0.0032,0.003,0.005,0.0359,0.0001,0.0088,0.0249,0.0016,0.0014,0.0014,0.0008,0.0022,0.0092,0.0025,0.0002,0.0046,0.0112,0.1595
1715867100,0.0312,0.012,0.0032,0.0031,0.005,0.0358,0.0002,0.0088,0.0249,0.0016,0.0015,0.0013,0.0006,0.0023,0.0094,0.0025,0.0002,0.0046,0.0112,0.1594
1715868000,0.0313,0.0118,0.0033,0.0031,0.0049,0.0359,0.0002,0.0088,0.0247,0.0016,0.0014,0.0013,0.0006,0.0022,0.0093,0.0024,0.0001,0.0045,0.0111,0.1585
1715868900,0.0314,0.0119,0.0033,0.003,0.0049,0.0359,0.0002,0.0089,0.0248,0.0016,0.0014,0.0014,0.0008,0.0024,0.0094,0.0024,0.0002,0.0045,0.0113,0.1597
1715869800,0.0313,0.012,0.0033,0.0031,0.005,0.0358,0.0002,0.0089,0.025,0.0016,0.0014,0.0013,0.0007,0.0024,0.0094,0.0024,0.0001,0.0045,0.0113,0.1597
1715870700,0.0314,0.0119,0.0034,0.0029,0.0051,0.0358,0.0003,0.0087,0.0249,0.0017,0.0015,0.0013,0.0006,0.0022,0.0092,0.0024,0.0002,0.0046,0.0112,0.1593
1715871600,0.0314,0.0118,0.0033,0.0031,0.005,0.036,0.0003,0.0089,0.0249,0.0016,0.0014,0.0013,0.0007,0.0024,0.0093,0.0012,0.0001,0.0046,0.0113,0.1586
1715872500,0.0315,0.0119,0.0034,0.0029,0.0051,0.0359,0.0002,0.0088,0.0249,0.0017,0.0015,0.0014,0.0008,0.0023,0.0094,0.0001,0.0002,0.0046,0.0112,0.1578
1715873400,0.0313,0.0119,0.0033,0.0031,0.005,0.0359,0.0001,0.0088,0.0248,0.0017,0.0014,0.0013,0.0007,0.0023,0.0092,0.0002,0.0001,0.0047,0.0113,0.1571
1715874300,0.0312,0.0119,0.0033,0.003,0.005,0.0358,0.0002,0.0087,0.0249,0.0017,0.0014,0.0013,0.0008,0.0022,0.0094,0.0001,0.0002,0.0046,0.0113,0.157
1715875200,0.0314,0.012,0.0034,0.003,0.0049,0.0358,0.0003,0.0089,0.0249,0.0016,0.0015,0.0012,0.0007,0.0023,0.0092,0.0002,0.0003,0.0045,0.0112,0.1573
1715876100,0.0314,0.0119,0.0032,0.003,0.0049,0.0358,0.0001,0.0089,0.0248,0.0017,0.0013,0.0013,0.0006,0.0023,0.0093,0.0002,0.0002,0.0046,0.0113,0.1568
1715877000,0.0002,0.0046,0.0056,0.0118,0.0001,0.0321,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0134,0.0002,0.0002,0.0002,0.0002,0.0002,0.0695
1715877900,0.0001,0.0048,0.0058,0.0118,0.0001,0.0322,0.0002,0.0003,0.0002,0.0001,0.0002,0.0001,0.0001,0.0133,0.0001,0.0002,0.0003,0.0001,0.0003,0.0703
1715878800,0.0001,0.0046,0.0058,0.0116,0.0002,0.0321,0.0002,0.0002,0.0001,0.0002,0.0001,0.0001,0.0002,0.0134,0.0002,0.0003,0.0003,0.0001,0.0003,0.0701
1715879700,0.0001,0.0048,0.0058,0.0118,0.0001,0.0323,0.0002,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0133,0.0002,0.0002,0.0001,0.0003,0.0003,0.0704
1715880600,0.0002,0.0046,0.0059,0.0116,0.0001,0.0323,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0001,0.0133,0.0002,0.0001,0.0001,0.0001,0.0001,0.0698
